가게이름,날짜,리뷰,평점,주소,분류
해동중화요리,,"별 한개도 아까운 집.  맛 평범하고, 탕수육 양 무지적음.  짬뽕은 기본 2인 이상 주문해야되는 시스템.  근데 짬뽕 1인분 추가할것 같으면, 다른손님 주문때 합쳐서 주문받기도 한다고 뻥치면서, 사실은 1개 주문됨",1,울산 동구 고늘로 80-30,짜장면
락희안 명지대본점,2020.11.25.,오래된 역사가 있는 락희안. 오목교점보다 여기가 낫다,4,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2020.11.17.,왜 평점이 높은지 이해가 안되는 수준! 흔한 동네 중국집...,2,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2020.11.03.,배달로만 먹었는데 괜찮았음,4,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2020.10.04.,모임으로 갔는데 너무 만족합니다. 특히 누룽지탕 치익~~소리는 너무 경쾌합니다! 짱짱!,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2020.08.12.,굿,4,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2020.07.31.,서울에서 가장 맛있는 중국집 중 한 곳,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2020.07.26.,튀김요리 굳,4,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2020.06.08.,"삼선짬뽕, 간짜장, 중화냉면, 꿔바로우 먹었는데 면이 별로였음. 나름의 매력이 있겠지만 소스나 국물하고 안어울리고 좀 따로 노는 느낌. 좀더 쫄깃 탱탱한 면발이 잘 어울릴 것 같음. 짬뽕, 짜장 전체적으로 조미료맛 안나고 순한 느낌이었음. 간이랑 맛 세고 자극적인 중화요리 먹고싶은 거면 비추천. 중화냉면은 땅콩소스가 엄청 많이 들어가는데 따로 줬다면 더 좋...",3,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2020.04.26.,맛은 있는데 아무리 주방에서 셰프님들이 힘들게 조은 요리 내주시면 뭐해요 서비스가 엉망인데.  아니면 주말엔 코스요리 안받는다고 하던가.. 여러분들은 단품만 드세요 비싼 코스요리 큰맘먹고 갔다가 서비스에 실망하고 옵니다. 코스요리 알아서 주셔야지 달라고 해야만 줍니다. 바빠서 오래걸리더라도 알아서 순서대로 갖다주시면 뭐가 걱정이겠어요. 요리류 다 나온다음에...,1,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.12.23.,"꿔바로우, 돌판해물누룽지 대박",5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.12.22.,3단 꿔바로우 맛 제대로. 느끼하지도 않고 부드러운 고기가 맛있다. 짬뽕도 면도 잘 어울리고 조미료를 쓰지않고 뒷맛도 깔끔하다. 손님 접다도 정성스럽고 만족스럽다. 또 와야지,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.10.18.,간짜장은 너무 짜고. 탕수육은 덜 튀겨진 느낌. ,3,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.09.21.,최고예요,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.08.11.,인생 탕수육을 여기서 만남. ㅜㅜ 이런 곳이 우리 동네에 있다니 ㅠㅠㅠㅠ,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.06.23.,별로예요,1,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.03.14.,중식이란 이런것이다! 부모님도 대만족!!,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.03.14.,와 뭐 이런 맛집이 이런 곳에;; 완전 놀람 진짜 존맛탱 게다가 코스메뉴 가성비 뭐임! 대박 추천!,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.01.25.,최고예요,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2019.01.08.,최고예요,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2018.10.13.,"꿔바로우 말랑촉촉 맛있음. 짜장, 짬뽕도 훌륭함. 흑미,백미 등 잡곡을 섞어 만든 면발도 특색있음. 화학조미료를 안써서 한 입에 확 당기지는 않지만 식재료 본연에서 우러나는 맛이 느껴짐. 가격대비 양은 다소 적은 편임. 분위기 깔끔하고 사장님도 친절하심.",5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2018.06.03.,넘맛나요 고급진맛,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2018.05.30.,보통이에요,3,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,2016.04.09.,보통이에요,3,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,,꿔바로우,4,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,,쌀씀하니 좋아요  조미료안쓰고,4,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,,맛은 괜찮은데 양적고 비쌈. 점심 세트시키면 인당 1만원꼴인데 양은 더럽게 적음 맛보기인지 식사인지.,3,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,,최고예요,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,,남가좌동 진짜맛집~~깨끗하고 맛은더깔끔 거기에 친절까지 ㅎㅎ ,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
락희안 명지대본점,,일반 중국집 안같이 맛이 깔끔하고 좋네요. 특히 이가탕면과 점심정식 강추~,5,"서울 서대문구 가재울로4길 53 1, 2층",짜장면
포가,2020.11.26.,n번째 방문이지만 갈때마다 맛에 놀라고 가격에 놀랍니다 코로나가 잠잠해지면 또 놀라러 가겠습니다,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.11.24.,줄서는거 진짜 싫어하는데.. 넘 맛있었어용,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.11.05.,"깐풍만두, 고기튀김 최고 중국요리답게 톡쏘는데 그러면서 또 깔끔하다.  또 와서 다른거 먹어야지",5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.10.31.,차돌박이홍짬뽕과 깐풍군만두 너무 맛나요 ㅠㅠ 홀이 작아서 웨이팅 필수 그러나 예고없이 쉴때가 많아서 그건 좀 별로.  홀 주문순서 등이 살짝 뒤죽박줄일때도 있어요. ,3,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.10.25.,테이블링 어플로 대기없이 들어갔지만 왜 인기가 많은지 모르겠네요. 기다렸으면 좀 화났을지도... 웨이팅이 심한 이유는 좁은 내부와 음청나게 느린 음식 나오는 시간때문인것 같아요. 음식 다 받을때까지 40분 걸렸네요...,2,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.10.08.,마늘쫑 면 요리와 고기 튀김 필수,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.10.04.,좋아요,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.09.30.,또가고싶은곳! 7시??8시?? 쯤이면 주문 마감하는듯 시간맞춰가야지,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.09.27.,학 깐풍만두 체고,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.09.21.,좋아요,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.09.12.,"웨이팅 어마어마, 잘 먹엇어요",4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.09.11.,백짬뽕 매운걸 못드시는 분들께 강추해요 요리가 나오는 시간이 좀 걸려서 배고프시면 튀김 요리를 시키면 빨리나오는듯,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.09.07.,"깐풍만두, 고기튀김, 차돌짬뽕먹었습니당 다 맛있어요.. 불맛보다는 깔끔한 짬뽕을 좋아하시면 추천합니다 무엇보다 사장님 너무 친절하세요 일요일 저녁에 6시쯤 갔는데 30분 웨이팅했어요",5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.08.29.,고기튀김 깐풍만두가 맛있었어요. 칭다오까지 곁들이니 굿! 아쉬웠던 점은 마늘쫑면이 생각보다 별로 였고 짜사이에서 냉장고 냄새? 같은 신선하지 않은 맛이 났어요. 30-40 분 기다려서 먹을만 한지는 모르겠습니다.,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.08.24.,만두 정말 맛있어요!!!!,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.08.22.,웨이팅은 기다릴만 하고 넓이에 비해 나름 쾌적. 음식이 나오는데 아아아아주 오래 걸리며 다른 곳에서 맛볼 수 없이 맛있다. ,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.08.16.,만두는 꼭 먹어야 한다 잠깐의 웨이팅이라면 기다릴 가치가 있다 진진보다 맛있는 집이다 다만 손님이 많다는 이유로 주문을 가려 받는 점은 아쉽다,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.08.14.,"맛있네요~~~!!! 웨이팅은 좀 있었지만 worth it!! 짬뽕 국물 진짜 맛있었고, 깐풍군만두도 일품이네요 :)",5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.08.12.,깐풍군만두 진리....마늘쫑면은 어디서도 맛보지못했던 특이한데 좋은 경험이었습니다,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.08.11.,"고기튀김, 마늘쫑면 맛있어서 자주 가요",5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.07.29.,"1점주고싶다 나만 가게... 웨이팅이 너무 길어졌고 음식 나오는 속도는 원래 느렸음. 그래도 기다릴만한 맛. 짬뽕은 평범함. 1년만에 다시 갔는데 깐풍군만두 맛이 좀 변한듯 전보다 식감도 눅눅해지고 맛은 자극적으로 변한 느낌. 고기튀김, 마늘쫑면이 제일 꾸준히 맛있어요",4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.07.29.,자리가 몇개 없어서 대기 시간이 상당합니다. 평일에도 최소 1시간 대기는 생각해야할 것같아요.  마늘쫑면은 깔끔한 맛입니다.  면에 기름이 들어가서 야들야들하고 맛있어요!  좀 아쉬운 점이라면.. 면은 심심한 맛이라 좋았는데 마늘쫑이 되게 짰어요. 먹다보니 짠맛이라기보다는 처음 딱 한입 먹었는데 엇? 짜네? 이런 느낌입니다. 마늘쫑이 좀 덜 짰으면 좋겠습니...,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.07.23.,조금 아쉬워요,2,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.07.20.,"오픈 시간 전에 맞추어 갔습니다. 대기를 적고 오픈시간이 되자 바로 입장할 수 있었고, 가게 사장님이 친절했어요. 음식은 전부 맛있었지만, 오픈 시간대에 방문하면 주문이 한꺼번에 들어가서 그런지 음식 나오는데 텀이 좀 길었습니다.",4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.07.13.,가게 안이 습하다는 느낌을 받았고 음식이 정말 빨리 나와요. 가지튀김 맛있어요,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.07.10.,GOOD : 전체적으로 음식이 다 맛있음. 연남동 중식당 중에 맛있는곳! 재방문 의사 있음.  BAD : 늦게갈시 예약 다차서 못먹고 갈수 있을듯. 웨이팅존 따로 없어서 밖에서 기다려야하고 식당 내부에 자리가 몇 없음.  1. 깐풍만두 : 적당히 매콤하고 소스맛있음. 이거때문에 예정에 없던 맥주 시킴.  2. 마늘쫑면 : 면만먹었을때 아무맛안났는데 마늘쫑랑...,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.07.09.,좋아요,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.07.04.,다 맛있었어요~~~ 다른음식들도 궁금해지는 맛 ㅎㅎ 만두안시킨게 아쉽 ㅜㅜ 담에 만두도 먹으러가야징,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.06.30.,월요일만 휴무라더니 월화 휴무네욤...,1,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.06.25.,먹어본 사람의 후기,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.05.27.,깐풍군만두,3,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.05.23.,맛은 있다. 근데 굳이굳이 30~40분씩 기다려서  먹을맛은 아니다. 한번쯤은 가볼만함.,4,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.05.01.,저 갔을땐 친절했어요 맛도 있어요 근데 음식이 하나하나 감질맛나게나옴 양이 많은편은 아님,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.04.15.,"나란히 놓인 세 테이블 중에 저희가 제일 먼저 주문했는데, 첫 음식도 저희가 제일 늦게 나왔고, 옆 테이블이 식사를 마치고 나갈 때쯤에 두 번째 음식이 나왔습니다. 젊은 직원에게 문의하니 주방이 좁아 음식을 하나씩 밖에 못한다는 성의 없는 답변을 들었습니다. 첫 번째 음식과 두 번째 음식 사이 수 많은 음식을 하는 것을 봤는데도 말이죠. 음식 사이에 너무 ...",1,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.04.04.,마늘쫑면 고기튀김이 진짜 맛있음,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.03.29.,생각보다 기다리는 시간이 길었어요. 테이블이 많지 않아서 그런것 같아요. 주인 아저씨가 눈빛만 보고 필요한걸 아셔서 말이 필요없었어요. ㅎㅎ 맛은 괜찮은 편이고깐풍만두 맛있네요. ㅎㅎ,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.03.29.,마늘쫑 면 정말 맛있습니다 재방문 의사 백퍼,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.03.26.,차돌짬뽕 최고예요,5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.03.12.,"가성비 굿, 전체적으로 짜요 특히 고기튀김이랑 마늘쫑면이 정말 맛있었어요",5,서울 마포구 성미산로 190-4 2층,짜장면
포가,2020.03.03.,깐풍만두: 깐풍양념이 튀김 옷에 넘 잘베여있고 고기양도 실하게 들었음. 맛있음. 깐풍만두가 젤 맜있음. 탕수육: 꿔바로우에 가까운 탕수육소스맛. 그냥저냥. 마늘쫑면: 무슨 맛인지 알 수 없는 오묘한 맛. 나름 맛있게 먹음. 마파두부: 마라인지 향신료가 모래알같이 씹혀 별로임. 양념 맛은 괜찮음. 차돌짬뽕: 차돌이 질기지 않고 부드러워 맛있었지만 차돌 양이 ...,4,서울 마포구 성미산로 190-4 2층,짜장면
